Name	Address	Lat	Long
Winghart&#39;s	5 Market  Square Pittsburgh, PA 15222	40.4400929	-80.0024463
Wings Suds &amp; Spuds	8806 University Blvd Coraopolis, PA 15108		
Wooden Nickel	4006 Berger  Lane Monroeville, PA 15146	40.4372425	-79.7723365
Woody&#39;s Italian Restaurant	5300 Walnut St Mc Keesport, PA 15132	40.3144545	-79.8298979
Wyndham Garden Pittsburgh Airport Restaurant	1 Industry Lane Pittsburgh, PA 15275	40.465847	-80.1989809
Wyndham Grand / Banquet Kitchen	600 Commonwealth Place Pittsburgh, PA 15222	40.4417018	-80.0064211
Wyndham Grand / Scenes	600 Commonwealth Place Pittsburgh, PA 15222	40.4417018	-80.0064211
Wyndham Grand / Three Rivers Bar	600 Commonwealth Place Pittsburgh, PA 15222	40.4417018	-80.0064211
Wyndham Grand / Three Rivers Restaurant	600 Commonwealth Place Pittsburgh, PA 15222	40.4417018	-80.0064211
Wyndham University Center / Bridges Restaurant &amp; Lounge	100 Lytton  Avenue Pittsburgh, PA 15213	40.4461088	-79.9546865
Xtaza / Static	1630  Smallman Street Pittsburgh, PA 15222	40.4498574	-79.9869969
Xtra Innings Sports Bar &amp; Grille	1590 Saxonburg  Boulevard Tarentum, PA 15084	40.650354	-79.843384
Ya Fei	1980 Park Manor Blvd Pittsburgh, PA 15205	40.4542608	-80.1692898
Yamato Hibachi Grill	3450 Wm Penn  Highway Pittsburgh, PA 15235		
Yesterday&#39;s Bar &amp; Restaurant	501 Greenfield Avenue Pittsburgh, PA 15207	40.4257263	-79.9423875
Yokoso Japanese Steakhouse	153 E Bridge St Homestead, PA 15120		
Yough Country Club / 19th Hole	1901 Greennock Buena Vista Rd Mc Keesport, PA 15135		
Youghiogheny Country Club	1901 Greenock Buena Vista Rd Mc Keesport, PA 15135	40.3000097	-79.8146439
Young Brothers	1441 Woods Run Ave Pittsburgh, PA 15212	40.4750817	-80.0349943
Yuva India Indian Eatery	412 S Craig Street Pittsburgh, PA 15213	40.444838	-79.9488538
Zangaro&#39;s / Pat &amp; Tammy Inc.	3891 Brighton Road Pittsburgh, PA 15212	40.486749	-80.037346
Zano&#39;s Pubhouse	3806 Acorn Street Pittsburgh, PA 15207	40.4264589	-79.9499909
Zarra&#39;s	3887 Bigelow  Boulevard Pittsburgh, PA 15213	40.4547128	-79.9543098
Ziggys Lounge.Com	201 6th Avenue Tarentum, PA 15084	40.6021929	-79.7553571
Zippy&#39;s Saloon	542 Brookline Blvd Pittsburgh, PA 15226	40.3952979	-80.02267
Zone 28	2525 Freeport Road Pittsburgh, PA 15238	40.5351722	-79.8443433
Zottola&#39;s Pub &amp; Eatery	5068 Bakerstown - Culmerville Road Tarentum, PA 15084	40.655104	-79.841516
